,subject,trialN,subj_idx,response,rt,task,relativeValue,totalValue,memSlideScore,memChoiceScore,Left_sum,Right_sum,absRelativeValue,accuracy,arr_L,arr_R,N_L,N_R,L-R,|L-R|
5879,haort654q,95,24,0,8.81219999998808,experiment_FR,-4,58,7.0,0.7,27,31,4,1,"[5, 4, 8, 1, 1, 8]","[1, 5, 8, 8, 2, 7]",4,5,-1,1
5880,haort654q,96,24,1,2.87459999999404,experiment_FR,6,56,7.0,0.7,31,25,6,1,"[8, 2, 2, 3, 8, 8]","[3, 1, 8, 3, 6, 4]",3,5,-2,2
5881,haort654q,97,24,1,2.76569999998808,experiment_FR,8,48,7.0,0.7,28,20,8,1,"[7, 3, 6, 6, 4, 2]","[2, 4, 7, 3, 3, 1]",5,5,0,0
5882,haort654q,98,24,0,2.31439999997616,experiment_FR,-7,61,7.0,0.7,27,34,7,1,"[3, 7, 4, 3, 5, 5]","[7, 5, 4, 4, 6, 8]",4,5,-1,1
5883,haort654q,99,24,0,4.84490000000596,experiment_FR,-9,49,7.0,0.7,20,29,9,1,"[1, 6, 6, 4, 1, 2]","[3, 7, 3, 7, 5, 4]",4,4,0,0
5884,haort654q,100,24,1,1.8905,experiment_FR,8,62,7.0,0.7,35,27,8,1,"[8, 3, 7, 3, 6, 8]","[6, 4, 2, 7, 4, 4]",4,4,0,0
5885,haort654q,101,24,1,2.07480000001192,experiment_FR,7,51,7.0,0.7,29,22,7,1,"[5, 3, 5, 6, 8, 2]","[4, 2, 5, 6, 2, 3]",5,5,0,0
5886,haort654q,102,24,0,2.3455,experiment_FR,1,59,7.0,0.7,30,29,1,0,"[7, 3, 7, 7, 3, 3]","[2, 6, 3, 8, 7, 3]",2,5,-3,3
5887,haort654q,103,24,0,3.67,experiment_FR,-9,75,7.0,0.7,33,42,9,1,"[6, 1, 4, 7, 8, 7]","[7, 7, 8, 5, 7, 8]",5,3,2,2
5888,haort654q,104,24,1,2.9075,experiment_FR,5,53,7.0,0.7,29,24,5,1,"[2, 6, 5, 1, 7, 8]","[5, 3, 8, 4, 2, 2]",6,5,1,1
5889,haort654q,105,24,0,4.46059999999404,experiment_FR,-13,49,7.0,0.7,18,31,13,1,"[1, 8, 3, 1, 1, 4]","[4, 3, 6, 8, 5, 5]",4,5,-1,1
5890,haort654q,106,24,1,5.04179999998212,experiment_FR,5,53,7.0,0.7,29,24,5,1,"[1, 2, 7, 7, 8, 4]","[1, 3, 3, 5, 4, 8]",5,5,0,0
5891,haort654q,107,24,1,3.999,experiment_FR,2,54,7.0,0.7,28,26,2,1,"[3, 2, 5, 7, 5, 6]","[2, 6, 7, 1, 7, 3]",5,5,0,0
5892,haort654q,108,24,1,4.2985,experiment_FR,6,56,7.0,0.7,31,25,6,1,"[1, 6, 4, 6, 7, 7]","[2, 5, 4, 7, 4, 3]",4,5,-1,1
5893,haort654q,109,24,0,3.91719999998808,experiment_FR,-1,55,7.0,0.7,27,28,1,1,"[3, 1, 5, 4, 8, 6]","[5, 7, 6, 3, 4, 3]",6,5,1,1
5894,haort654q,110,24,1,2.30690000000596,experiment_FR,5,31,7.0,0.7,18,13,5,1,"[4, 3, 3, 3, 2, 3]","[1, 1, 6, 2, 1, 2]",3,3,0,0
5895,haort654q,111,24,1,2.54880000001192,experiment_FR,9,47,7.0,0.7,28,19,9,1,"[6, 3, 8, 5, 3, 3]","[5, 2, 2, 4, 5, 1]",4,4,0,0
5896,haort654q,112,24,0,2.26159999999404,experiment_FR,-5,55,7.0,0.7,25,30,5,1,"[2, 7, 4, 4, 5, 3]","[6, 5, 2, 7, 4, 6]",5,5,0,0
5897,haort654q,113,24,0,4.38309999999404,experiment_FR,-11,57,7.0,0.7,23,34,11,1,"[1, 6, 2, 5, 3, 6]","[7, 6, 5, 2, 6, 8]",5,5,0,0
5898,haort654q,114,24,1,1.87009999999404,experiment_FR,10,56,7.0,0.7,33,23,10,1,"[7, 3, 3, 6, 6, 8]","[3, 4, 8, 5, 1, 2]",4,6,-2,2
5899,haort654q,115,24,1,1.59559999999404,experiment_FR,3,45,7.0,0.7,24,21,3,1,"[1, 4, 5, 4, 4, 6]","[1, 2, 5, 2, 8, 3]",4,5,-1,1
5900,haort654q,116,24,1,1.51059999999404,experiment_FR,13,53,7.0,0.7,33,20,13,1,"[4, 7, 7, 6, 2, 7]","[1, 2, 7, 3, 5, 2]",4,5,-1,1
5901,haort654q,117,24,0,2.82969999998808,experiment_FR,-4,62,7.0,0.7,29,33,4,1,"[7, 5, 7, 4, 2, 4]","[5, 7, 7, 7, 2, 5]",4,3,1,1
5902,haort654q,118,24,1,2.34920000001788,experiment_FR,3,59,7.0,0.7,31,28,3,1,"[8, 5, 5, 4, 8, 1]","[1, 8, 7, 6, 1, 5]",4,5,-1,1
5903,haort654q,119,24,0,2.58930000001192,experiment_FR,-8,68,7.0,0.7,30,38,8,1,"[8, 6, 7, 3, 4, 2]","[6, 8, 5, 4, 8, 7]",6,5,1,1
5904,haort654q,120,24,1,3.56630000001192,experiment_FR,9,53,7.0,0.7,31,22,9,1,"[4, 3, 5, 8, 7, 4]","[2, 5, 1, 2, 8, 4]",5,5,0,0
5905,haort654q,121,24,0,1.39879999998212,experiment_FR,-13,57,7.0,0.7,22,35,13,1,"[7, 1, 2, 2, 8, 2]","[7, 7, 8, 7, 2, 4]",4,4,0,0
5906,haort654q,122,24,1,3.07,experiment_FR,13,57,7.0,0.7,35,22,13,1,"[3, 4, 6, 7, 8, 7]","[3, 2, 6, 4, 6, 1]",5,5,0,0
5907,haort654q,123,24,0,4.17209999999404,experiment_FR,-6,54,7.0,0.7,24,30,6,1,"[6, 5, 1, 4, 6, 2]","[4, 2, 8, 7, 5, 4]",5,5,0,0
5908,haort654q,124,24,0,4.67879999998212,experiment_FR,-7,47,7.0,0.7,20,27,7,1,"[7, 5, 2, 4, 1, 1]","[6, 6, 1, 6, 6, 2]",5,3,2,2
5909,haort654q,125,24,0,1.93459999999404,experiment_FR,-16,62,7.0,0.7,23,39,16,1,"[3, 8, 5, 4, 2, 1]","[8, 6, 3, 6, 8, 8]",6,3,3,3
5910,haort654q,126,24,0,9.69470000001788,experiment_FR,1,37,7.0,0.7,19,18,1,0,"[1, 8, 2, 1, 1, 6]","[1, 1, 1, 2, 7, 6]",4,4,0,0
5911,haort654q,127,24,1,4.55709999999404,experiment_FR,0,50,7.0,0.7,25,25,0,1,"[3, 1, 7, 3, 5, 6]","[5, 7, 4, 6, 1, 2]",5,6,-1,1
5912,haort654q,128,24,0,3.755,experiment_FR,-4,52,7.0,0.7,24,28,4,1,"[6, 4, 2, 5, 6, 1]","[6, 4, 7, 4, 4, 3]",5,4,1,1
5913,haort654q,130,24,0,1.7765,experiment_FR,-15,39,7.0,0.7,12,27,15,1,"[3, 1, 3, 2, 2, 1]","[5, 1, 3, 5, 7, 6]",3,5,-2,2
5914,haort654q,133,24,1,3.41990000000596,experiment_FR,1,53,7.0,0.7,27,26,1,1,"[5, 4, 3, 7, 6, 2]","[4, 8, 4, 2, 3, 5]",6,5,1,1
5915,haort654q,135,24,0,2.10120000001788,experiment_FR,-7,67,7.0,0.7,30,37,7,1,"[2, 6, 7, 7, 4, 4]","[7, 3, 6, 7, 6, 8]",4,4,0,0
5916,haort654q,136,24,1,3.32659999999404,experiment_FR,11,59,7.0,0.7,35,24,11,1,"[8, 1, 6, 5, 8, 7]","[7, 6, 2, 2, 2, 5]",5,4,1,1
5917,haort654q,137,24,0,3.336,experiment_FR,-9,51,7.0,0.7,21,30,9,1,"[1, 4, 1, 4, 3, 8]","[8, 2, 5, 7, 1, 7]",4,5,-1,1
5918,haort654q,138,24,1,6.36519999998808,experiment_FR,8,46,7.0,0.7,27,19,8,1,"[3, 6, 8, 1, 6, 3]","[4, 6, 1, 3, 4, 1]",4,4,0,0
5919,haort654q,139,24,0,8.129,experiment_FR,-2,52,7.0,0.7,25,27,2,1,"[8, 4, 3, 2, 2, 6]","[4, 1, 7, 4, 4, 7]",5,3,2,2
5920,haort654q,140,24,0,3.98840000000596,experiment_FR,-7,45,7.0,0.7,19,26,7,1,"[2, 5, 1, 4, 6, 1]","[3, 6, 8, 2, 4, 3]",5,5,0,0
5921,haort654q,141,24,0,6.84669999998808,experiment_FR,-5,65,7.0,0.7,30,35,5,1,"[8, 6, 6, 1, 7, 2]","[8, 4, 7, 8, 3, 5]",5,5,0,0
5922,haort654q,142,24,1,1.1625,experiment_FR,13,71,7.0,0.7,42,29,13,1,"[6, 8, 8, 8, 6, 6]","[4, 4, 5, 3, 5, 8]",2,4,-2,2
5923,haort654q,143,24,1,4.711,experiment_FR,5,67,7.0,0.7,36,31,5,1,"[5, 8, 2, 7, 6, 8]","[6, 3, 8, 3, 7, 4]",5,5,0,0
5924,haort654q,145,24,1,6.47510000002384,experiment_FR,6,64,7.0,0.7,35,29,6,1,"[4, 6, 8, 7, 4, 6]","[3, 8, 4, 4, 4, 6]",4,4,0,0
5925,haort654q,146,24,0,5.42480000001192,experiment_FR,-3,49,7.0,0.7,23,26,3,1,"[8, 4, 4, 3, 3, 1]","[1, 7, 2, 7, 6, 3]",4,5,-1,1
5926,haort654q,147,24,0,2.68030000001192,experiment_FR,-11,53,7.0,0.7,21,32,11,1,"[3, 8, 4, 2, 1, 3]","[2, 4, 7, 5, 8, 6]",5,6,-1,1
5927,haort654q,148,24,1,1.78660000002384,experiment_FR,11,53,7.0,0.7,32,21,11,1,"[3, 7, 6, 6, 6, 4]","[8, 1, 1, 2, 6, 3]",4,5,-1,1
5928,haort654q,149,24,0,4.23359999999404,experiment_FR,-8,50,7.0,0.7,21,29,8,1,"[4, 1, 3, 6, 4, 3]","[6, 1, 4, 3, 8, 7]",4,6,-2,2
5929,haort654q,150,24,0,5.32019999998808,experiment_FR,-6,52,7.0,0.7,23,29,6,1,"[3, 8, 1, 1, 4, 6]","[1, 4, 2, 7, 7, 8]",5,5,0,0
5930,haort654q,1,24,1,2.10490000000596,experiment_VB,4,64,9.2,0.5,34,30,4,1,"[4, 7, 5, 7, 8, 3]","[8, 5, 1, 5, 7, 4]",5,5,0,0
5931,haort654q,2,24,0,0.96890000000596,experiment_VB,-26,62,9.2,0.5,18,44,26,1,"[2, 1, 3, 6, 1, 5]","[7, 8, 7, 7, 7, 8]",5,2,3,3
5932,haort654q,3,24,1,1.62420000001788,experiment_VB,6,44,9.2,0.5,25,19,6,1,"[1, 2, 1, 7, 7, 7]","[2, 8, 4, 1, 1, 3]",3,5,-2,2
5933,haort654q,4,24,1,1.368,experiment_VB,9,55,9.2,0.5,32,23,9,1,"[8, 6, 7, 8, 2, 1]","[2, 1, 4, 8, 6, 2]",5,5,0,0
5934,haort654q,5,24,1,1.2425,experiment_VB,18,46,9.2,0.5,32,14,18,1,"[4, 8, 7, 8, 3, 2]","[4, 1, 3, 1, 3, 2]",5,4,1,1
5935,haort654q,6,24,0,0.725600000023842,experiment_VB,-17,57,9.2,0.5,20,37,17,1,"[3, 1, 8, 3, 3, 2]","[7, 7, 8, 7, 1, 7]",4,3,1,1
5936,haort654q,7,24,1,2.48859999999404,experiment_VB,9,37,9.2,0.5,23,14,9,1,"[1, 1, 4, 8, 1, 8]","[1, 2, 1, 6, 1, 3]",3,4,-1,1
5937,haort654q,8,24,1,1.73,experiment_VB,11,59,9.2,0.5,35,24,11,1,"[8, 8, 8, 5, 3, 3]","[2, 3, 5, 7, 4, 3]",3,5,-2,2
5938,haort654q,9,24,1,0.883800000011921,experiment_VB,13,63,9.2,0.5,38,25,13,1,"[8, 7, 6, 6, 3, 8]","[7, 2, 3, 3, 7, 3]",4,3,1,1
5939,haort654q,10,24,1,1.87359999999404,experiment_VB,-1,37,9.2,0.5,18,19,1,0,"[2, 7, 1, 1, 1, 6]","[4, 1, 4, 1, 2, 7]",4,4,0,0
5940,haort654q,11,24,0,1.56070000001788,experiment_VB,-6,60,9.2,0.5,27,33,6,1,"[1, 8, 3, 8, 6, 1]","[8, 7, 3, 6, 8, 1]",4,5,-1,1
5941,haort654q,12,24,1,1.20379999998212,experiment_VB,10,52,9.2,0.5,31,21,10,1,"[4, 5, 5, 2, 7, 8]","[7, 4, 6, 1, 1, 2]",5,5,0,0
5942,haort654q,13,24,0,3.96359999999404,experiment_VB,-9,53,9.2,0.5,22,31,9,1,"[4, 3, 7, 2, 3, 3]","[5, 2, 4, 5, 7, 8]",4,5,-1,1
5943,haort654q,14,24,0,3.24460000002384,experiment_VB,-8,54,9.2,0.5,23,31,8,1,"[1, 1, 8, 7, 1, 5]","[5, 1, 8, 8, 4, 5]",4,4,0,0
5944,haort654q,15,24,0,5.18169999998808,experiment_VB,-6,54,9.2,0.5,24,30,6,1,"[4, 1, 3, 2, 7, 7]","[7, 2, 1, 5, 7, 8]",5,5,0,0
5945,haort654q,16,24,0,1.57570000001788,experiment_VB,-4,56,9.2,0.5,26,30,4,1,"[3, 2, 6, 8, 1, 6]","[2, 7, 2, 4, 8, 7]",5,4,1,1
5946,haort654q,17,24,1,3.04269999998808,experiment_VB,1,61,9.2,0.5,31,30,1,1,"[6, 4, 7, 2, 4, 8]","[7, 8, 3, 4, 7, 1]",5,5,0,0
5947,haort654q,18,24,1,1.94530000001192,experiment_VB,5,55,9.2,0.5,30,25,5,1,"[8, 6, 1, 5, 6, 4]","[6, 2, 2, 8, 3, 4]",5,5,0,0
5948,haort654q,19,24,0,3.76840000000596,experiment_VB,-5,43,9.2,0.5,19,24,5,1,"[1, 4, 7, 1, 4, 2]","[2, 8, 1, 4, 4, 5]",4,5,-1,1
5949,haort654q,20,24,0,2.01540000000596,experiment_VB,-11,57,9.2,0.5,23,34,11,1,"[4, 2, 2, 1, 7, 7]","[7, 7, 7, 2, 8, 3]",4,4,0,0
5950,haort654q,21,24,1,3.062,experiment_VB,3,27,9.2,0.5,15,12,3,1,"[6, 2, 2, 2, 2, 1]","[2, 4, 1, 2, 2, 1]",3,3,0,0
5951,haort654q,22,24,0,1.6805,experiment_VB,-14,42,9.2,0.5,14,28,14,1,"[2, 3, 1, 2, 5, 1]","[2, 4, 1, 7, 7, 7]",4,4,0,0
5952,haort654q,23,24,0,0.944700000017881,experiment_VB,-13,47,9.2,0.5,17,30,13,1,"[5, 2, 1, 4, 4, 1]","[6, 4, 5, 7, 6, 2]",4,5,-1,1
5953,haort654q,25,24,0,2.01840000000596,experiment_VB,-9,63,9.2,0.5,27,36,9,1,"[6, 8, 2, 2, 7, 2]","[8, 2, 8, 6, 7, 5]",4,5,-1,1
5954,haort654q,26,24,1,2.32589999997616,experiment_VB,5,41,9.2,0.5,23,18,5,1,"[4, 1, 4, 1, 6, 7]","[1, 1, 5, 1, 7, 3]",4,4,0,0
5955,haort654q,27,24,1,5.1095,experiment_VB,3,53,9.2,0.5,28,25,3,1,"[8, 2, 6, 2, 3, 7]","[6, 1, 1, 7, 3, 7]",5,4,1,1
5956,haort654q,28,24,0,3.03619999998808,experiment_VB,-4,66,9.2,0.5,31,35,4,1,"[8, 8, 6, 6, 2, 1]","[6, 7, 8, 5, 6, 3]",4,5,-1,1
5957,haort654q,29,24,1,2.55259999999404,experiment_VB,-3,53,9.2,0.5,25,28,3,0,"[6, 2, 6, 3, 6, 2]","[5, 2, 7, 2, 8, 4]",3,5,-2,2
5958,haort654q,30,24,1,2.53629999998212,experiment_VB,13,59,9.2,0.5,36,23,13,1,"[7, 2, 4, 8, 8, 7]","[7, 4, 2, 5, 2, 3]",4,5,-1,1
5959,haort654q,31,24,1,2.10340000000596,experiment_VB,6,50,9.2,0.5,28,22,6,1,"[3, 4, 4, 5, 5, 7]","[4, 3, 7, 2, 3, 3]",4,4,0,0
5960,haort654q,32,24,1,1.9145,experiment_VB,1,73,9.2,0.5,37,36,1,1,"[3, 7, 6, 8, 8, 5]","[8, 7, 4, 8, 7, 2]",5,4,1,1
5961,haort654q,33,24,0,3.41369999998808,experiment_VB,-8,50,9.2,0.5,21,29,8,1,"[1, 3, 8, 4, 3, 2]","[5, 5, 8, 7, 1, 3]",5,5,0,0
5962,haort654q,34,24,0,1.988,experiment_VB,-6,54,9.2,0.5,24,30,6,1,"[2, 3, 5, 7, 1, 6]","[4, 8, 4, 4, 4, 6]",6,3,3,3
5963,haort654q,35,24,1,5.19970000001788,experiment_VB,5,53,9.2,0.5,29,24,5,1,"[7, 4, 2, 5, 8, 3]","[3, 2, 5, 7, 4, 3]",6,5,1,1
5964,haort654q,37,24,0,2.42640000000596,experiment_VB,-4,48,9.2,0.5,22,26,4,1,"[5, 8, 1, 6, 1, 1]","[6, 5, 2, 4, 5, 4]",4,4,0,0
5965,haort654q,38,24,1,1.74540000000596,experiment_VB,14,44,9.2,0.5,29,15,14,1,"[7, 6, 4, 7, 2, 3]","[1, 3, 6, 2, 1, 2]",5,4,1,1
5966,haort654q,39,24,0,5.2595,experiment_VB,-9,37,9.2,0.5,14,23,9,1,"[1, 4, 1, 2, 2, 4]","[4, 2, 3, 8, 3, 3]",3,4,-1,1
5967,haort654q,40,24,0,2.93740000000596,experiment_VB,-5,43,9.2,0.5,19,24,5,1,"[1, 1, 2, 3, 6, 6]","[6, 3, 3, 2, 5, 5]",4,4,0,0
5968,haort654q,41,24,0,3.7775,experiment_VB,-2,40,9.2,0.5,19,21,2,1,"[4, 6, 3, 3, 1, 2]","[1, 7, 3, 2, 4, 4]",5,5,0,0
5969,haort654q,42,24,0,3.662,experiment_VB,-11,57,9.2,0.5,23,34,11,1,"[3, 5, 3, 3, 3, 6]","[4, 6, 4, 4, 8, 8]",3,3,0,0
5970,haort654q,44,24,1,2.11069999998808,experiment_VB,9,43,9.2,0.5,26,17,9,1,"[4, 1, 1, 6, 8, 6]","[3, 2, 7, 1, 1, 3]",4,4,0,0
5971,haort654q,45,24,0,3.57409999999404,experiment_VB,-1,59,9.2,0.5,29,30,1,1,"[8, 8, 6, 2, 2, 3]","[3, 5, 6, 8, 1, 7]",4,6,-2,2
5972,haort654q,46,24,1,2.01959999999404,experiment_VB,8,50,9.2,0.5,29,21,8,1,"[3, 1, 7, 5, 8, 5]","[1, 8, 3, 6, 1, 2]",5,5,0,0
5973,haort654q,47,24,0,4.47880000001192,experiment_VB,1,53,9.2,0.5,27,26,1,0,"[2, 8, 2, 7, 1, 7]","[2, 6, 2, 1, 8, 7]",4,5,-1,1
5974,haort654q,48,24,0,2.72659999999404,experiment_VB,-10,48,9.2,0.5,19,29,10,1,"[5, 2, 1, 5, 2, 4]","[3, 6, 7, 6, 5, 2]",4,5,-1,1
5975,haort654q,49,24,1,2.64990000000596,experiment_VB,-2,38,9.2,0.5,18,20,2,0,"[6, 2, 2, 1, 3, 4]","[8, 2, 6, 2, 1, 1]",5,4,1,1
5976,haort654q,50,24,0,1.15739999997616,experiment_VB,-18,38,9.2,0.5,10,28,18,1,"[1, 1, 1, 3, 3, 1]","[6, 8, 5, 1, 1, 7]",2,5,-3,3
5977,haort654q,51,24,0,1.86860000002384,experiment_VB,-4,64,9.2,0.5,30,34,4,1,"[1, 5, 7, 2, 8, 7]","[5, 4, 8, 6, 3, 8]",5,5,0,0
5978,haort654q,52,24,1,3.19039999997616,experiment_VB,2,64,9.2,0.5,33,31,2,1,"[4, 6, 7, 3, 5, 8]","[6, 4, 8, 8, 4, 1]",6,4,2,2
5979,haort654q,53,24,0,4.47120000001788,experiment_VB,4,64,9.2,0.5,34,30,4,0,"[8, 3, 7, 7, 8, 1]","[8, 5, 1, 8, 3, 5]",4,4,0,0
5980,haort654q,54,24,1,3.49269999998808,experiment_VB,4,62,9.2,0.5,33,29,4,1,"[7, 7, 6, 3, 5, 5]","[8, 6, 4, 2, 5, 4]",4,5,-1,1
5981,haort654q,55,24,0,2.06459999999404,experiment_VB,-6,56,9.2,0.5,25,31,6,1,"[8, 4, 4, 7, 1, 1]","[5, 4, 5, 8, 1, 8]",4,4,0,0
5982,haort654q,56,24,1,2.49230000001192,experiment_VB,10,46,9.2,0.5,28,18,10,1,"[2, 8, 5, 8, 2, 3]","[6, 3, 1, 5, 2, 1]",4,5,-1,1
5983,haort654q,57,24,1,5.65359999999404,experiment_VB,4,46,9.2,0.5,25,21,4,1,"[5, 2, 1, 7, 8, 2]","[2, 4, 2, 8, 2, 3]",5,4,1,1
5984,haort654q,58,24,0,1.30070000001788,experiment_VB,-9,65,9.2,0.5,28,37,9,1,"[8, 4, 8, 5, 1, 2]","[8, 3, 7, 7, 7, 5]",5,4,1,1
5985,haort654q,59,24,1,1.98169999998808,experiment_VB,10,58,9.2,0.5,34,24,10,1,"[6, 2, 8, 6, 6, 6]","[1, 6, 5, 4, 6, 2]",3,5,-2,2
5986,haort654q,60,24,0,5.65329999998212,experiment_VB,-13,55,9.2,0.5,21,34,13,1,"[2, 3, 3, 5, 2, 6]","[4, 4, 6, 8, 8, 4]",4,3,1,1
5987,haort654q,62,24,0,2.17190000000596,experiment_VB,-4,56,9.2,0.5,26,30,4,1,"[6, 2, 7, 5, 3, 3]","[1, 6, 8, 5, 7, 3]",5,6,-1,1
5988,haort654q,63,24,1,2.69480000001192,experiment_VB,8,54,9.2,0.5,31,23,8,1,"[6, 7, 4, 3, 7, 4]","[6, 1, 1, 2, 8, 5]",4,5,-1,1
5989,haort654q,64,24,0,1.40390000000596,experiment_VB,-3,57,9.2,0.5,27,30,3,1,"[4, 7, 8, 2, 4, 2]","[5, 4, 7, 1, 5, 8]",4,5,-1,1
5990,haort654q,65,24,0,3.16469999998808,experiment_VB,4,50,9.2,0.5,27,23,4,0,"[4, 7, 3, 6, 2, 5]","[4, 1, 8, 4, 5, 1]",6,4,2,2
5991,haort654q,66,24,0,1.392,experiment_VB,-5,57,9.2,0.5,26,31,5,1,"[2, 3, 8, 1, 4, 8]","[7, 5, 3, 1, 8, 7]",5,5,0,0
5992,haort654q,67,24,1,2.3455,experiment_VB,14,50,9.2,0.5,32,18,14,1,"[6, 4, 8, 6, 7, 1]","[2, 2, 4, 1, 4, 5]",5,4,1,1
5993,haort654q,68,24,0,0.98659999999404,experiment_VB,-10,60,9.2,0.5,25,35,10,1,"[3, 3, 3, 7, 2, 7]","[8, 7, 8, 4, 6, 2]",3,5,-2,2
5994,haort654q,69,24,0,2.80190000000596,experiment_VB,3,47,9.2,0.5,25,22,3,0,"[8, 4, 5, 3, 2, 3]","[3, 2, 1, 4, 6, 6]",5,5,0,0
5995,haort654q,70,24,0,1.108,experiment_VB,-17,45,9.2,0.5,14,31,17,1,"[1, 1, 3, 1, 3, 5]","[6, 6, 5, 7, 1, 6]",3,4,-1,1
5996,haort654q,71,24,0,1.014,experiment_VB,0,58,9.2,0.5,29,29,0,1,"[8, 7, 1, 4, 3, 6]","[4, 6, 7, 4, 1, 7]",6,4,2,2
5997,haort654q,72,24,0,0.899299999982119,experiment_VB,-4,60,9.2,0.5,28,32,4,1,"[4, 3, 4, 8, 6, 3]","[6, 5, 5, 8, 6, 2]",4,4,0,0
5998,haort654q,73,24,0,3.59120000001788,experiment_VB,0,52,9.2,0.5,26,26,0,0,"[2, 1, 6, 1, 8, 8]","[4, 8, 4, 2, 3, 5]",4,5,-1,1
5999,haort654q,74,24,0,1.73790000000596,experiment_VB,-11,57,9.2,0.5,23,34,11,1,"[5, 7, 1, 2, 3, 5]","[7, 8, 1, 5, 7, 6]",5,5,0,0
6000,haort654q,75,24,0,2.34959999999404,experiment_VB,-10,54,9.2,0.5,22,32,10,1,"[6, 3, 2, 7, 3, 1]","[2, 6, 5, 3, 8, 8]",5,5,0,0
6001,haort654q,76,24,1,1.07440000000596,experiment_VB,1,49,9.2,0.5,25,24,1,1,"[3, 6, 5, 1, 4, 6]","[3, 6, 7, 4, 2, 2]",5,5,0,0
6002,haort654q,77,24,0,0.936300000011921,experiment_VB,-10,44,9.2,0.5,17,27,10,1,"[4, 2, 1, 3, 1, 6]","[2, 4, 7, 4, 6, 4]",5,4,1,1
6003,haort654q,78,24,1,2.51380000001192,experiment_VB,5,55,9.2,0.5,30,25,5,1,"[3, 6, 8, 6, 1, 6]","[6, 8, 3, 3, 2, 3]",4,4,0,0
6004,haort654q,79,24,0,2.8835,experiment_VB,-5,55,9.2,0.5,25,30,5,1,"[5, 7, 1, 2, 4, 6]","[7, 1, 6, 2, 7, 7]",6,4,2,2
6005,haort654q,80,24,1,2.22489999997616,experiment_VB,8,52,9.2,0.5,30,22,8,1,"[8, 6, 4, 7, 1, 4]","[7, 4, 1, 3, 5, 2]",5,6,-1,1
6006,haort654q,81,24,0,3.37740000000596,experiment_VB,2,62,9.2,0.5,32,30,2,0,"[1, 2, 8, 8, 8, 5]","[3, 4, 3, 8, 5, 7]",4,5,-1,1
6007,haort654q,82,24,1,3.7155,experiment_VB,5,43,9.2,0.5,24,19,5,1,"[3, 4, 2, 6, 5, 4]","[1, 6, 4, 5, 1, 2]",5,5,0,0
6008,haort654q,83,24,0,3.679,experiment_VB,-6,44,9.2,0.5,19,25,6,1,"[5, 1, 3, 1, 4, 5]","[2, 7, 6, 5, 4, 1]",4,6,-2,2
6009,haort654q,84,24,1,2.3995,experiment_VB,5,41,9.2,0.5,23,18,5,1,"[7, 3, 5, 4, 1, 3]","[1, 1, 4, 7, 3, 2]",5,5,0,0
6010,haort654q,85,24,0,1.39609999999404,experiment_VB,4,58,9.2,0.5,31,27,4,0,"[2, 6, 4, 7, 8, 4]","[3, 6, 3, 6, 5, 4]",5,4,1,1
6011,haort654q,86,24,1,1.95639999997616,experiment_VB,9,53,9.2,0.5,31,22,9,1,"[8, 5, 7, 2, 8, 1]","[4, 2, 6, 5, 2, 3]",5,5,0,0
6012,haort654q,87,24,1,3.01230000001192,experiment_VB,4,42,9.2,0.5,23,19,4,1,"[8, 3, 3, 1, 4, 4]","[1, 2, 1, 2, 8, 5]",4,4,0,0
6013,haort654q,88,24,1,3.03759999999404,experiment_VB,3,65,9.2,0.5,34,31,3,1,"[6, 2, 6, 6, 7, 7]","[2, 2, 8, 8, 5, 6]",3,4,-1,1
6014,haort654q,89,24,1,4.8285,experiment_VB,-3,65,9.2,0.5,31,34,3,0,"[6, 8, 4, 8, 3, 2]","[8, 8, 1, 8, 2, 7]",5,4,1,1
6015,haort654q,90,24,1,3.327,experiment_VB,-17,61,9.2,0.5,22,39,17,0,"[3, 5, 5, 4, 1, 4]","[7, 5, 8, 8, 8, 3]",4,4,0,0
6016,haort654q,91,24,1,5.091,experiment_VB,11,51,9.2,0.5,31,20,11,1,"[7, 2, 8, 7, 3, 4]","[1, 4, 3, 6, 3, 3]",5,4,1,1
6017,haort654q,92,24,1,2.39169999998808,experiment_VB,-5,63,9.2,0.5,29,34,5,0,"[6, 1, 4, 5, 6, 7]","[6, 6, 7, 3, 8, 4]",5,5,0,0
6018,haort654q,93,24,0,2.68869999998808,experiment_VB,3,61,9.2,0.5,32,29,3,0,"[1, 8, 3, 7, 5, 8]","[3, 6, 7, 3, 4, 6]",5,4,1,1
6019,haort654q,94,24,1,2.28390000000596,experiment_VB,11,59,9.2,0.5,35,24,11,1,"[8, 3, 3, 8, 5, 8]","[5, 5, 3, 1, 8, 2]",3,5,-2,2
6020,haort654q,95,24,1,1.87680000001192,experiment_VB,7,65,9.2,0.5,36,29,7,1,"[8, 3, 6, 5, 8, 6]","[3, 8, 7, 3, 5, 3]",4,4,0,0
6021,haort654q,96,24,0,0.995700000017881,experiment_VB,-2,38,9.2,0.5,18,20,2,1,"[1, 3, 1, 3, 8, 2]","[3, 4, 2, 4, 5, 2]",4,4,0,0
6022,haort654q,97,24,1,1.20209999999404,experiment_VB,8,50,9.2,0.5,29,21,8,1,"[5, 5, 4, 8, 4, 3]","[6, 2, 1, 2, 8, 2]",4,4,0,0
